,path,name,workzone,tod
2958,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1796_OO_D_8cdabc487bfd9f4e35f7971e1465284e7792f9c2d9e6f5582ef8fc4f8eae8e59f7728577cc96dda785bd6478115b338e39f3cf703f45bb9a649f07d548322352_6.jpg,8cdabc487bfd9f4e35f7971e1465284e7792f9c2d9e6f5582ef8fc4f8eae8e59f7728577cc96dda785bd6478115b338e39f3cf703f45bb9a649f07d548322352,0,1
2959,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1717_OO_D_d74bf6a212e8bc344e252959137e5d98650414fb7ee85dfb7361db69c3be6ee333321a003f6699f4dfe57008c3c5fe3d327b5bd70891e40bc2a73ab00ea5049b_32.jpg,d74bf6a212e8bc344e252959137e5d98650414fb7ee85dfb7361db69c3be6ee333321a003f6699f4dfe57008c3c5fe3d327b5bd70891e40bc2a73ab00ea5049b,0,1
2960,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1726_OO_D_4291c4be48451cd25ace93bf04328983677582384016a410237b9ec22618f160da130e72e42cf291b1a2ab13374d137d0b3394a7c7a278a7e2f0d86367bf137d_73.jpg,4291c4be48451cd25ace93bf04328983677582384016a410237b9ec22618f160da130e72e42cf291b1a2ab13374d137d0b3394a7c7a278a7e2f0d86367bf137d,0,1
2961,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1021_OO_D_043ea92d0963b179436ef942fba2012861186b810e95f9cad920136134607f68eed9fa05af9bae263175fee8d172f5d45e0f537988e31bfebba0e545dc8ac201_48.jpg,043ea92d0963b179436ef942fba2012861186b810e95f9cad920136134607f68eed9fa05af9bae263175fee8d172f5d45e0f537988e31bfebba0e545dc8ac201,0,1
2962,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1722_OO_D_da16d9a4735f0eb775ab7119b42087823af20b4b9ba7b7550b42d53e5245b48d1c66bfbb17f90b6796400fa378a71ba5c0b2a5b3bdf75bb651f7ccce023d431a_33.jpg,da16d9a4735f0eb775ab7119b42087823af20b4b9ba7b7550b42d53e5245b48d1c66bfbb17f90b6796400fa378a71ba5c0b2a5b3bdf75bb651f7ccce023d431a,0,1
2963,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1208_OO_D_5b041fc1c0939801ed0018d108e61d4380fd401e3c7d6f670b5cda14ff71947a97397afbe63be55e37c6db5a80fc4c14fd83fc1babb61160029e8116dd85610a_44.jpg,5b041fc1c0939801ed0018d108e61d4380fd401e3c7d6f670b5cda14ff71947a97397afbe63be55e37c6db5a80fc4c14fd83fc1babb61160029e8116dd85610a,0,1
2964,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1234_OO_D_924a85ea8ffceb97e3a03ea2629fba861c3fd3de6a9233dd2f268c0e4d33f4360f0c8366262ffed51c2eee6478c6ff39addacb957a55b571a39cf47932f0296e_0.jpg,924a85ea8ffceb97e3a03ea2629fba861c3fd3de6a9233dd2f268c0e4d33f4360f0c8366262ffed51c2eee6478c6ff39addacb957a55b571a39cf47932f0296e,0,1
2965,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1794_OO_D_8cdabc487bfd9f4e35f7971e1465284e7792f9c2d9e6f5582ef8fc4f8eae8e59f7728577cc96dda785bd6478115b338e39f3cf703f45bb9a649f07d548322352_25.jpg,8cdabc487bfd9f4e35f7971e1465284e7792f9c2d9e6f5582ef8fc4f8eae8e59f7728577cc96dda785bd6478115b338e39f3cf703f45bb9a649f07d548322352,0,1
2966,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1635_OO_D_97c817a348ace35738e3b0d19122a55c3420c05b2d791e0b3ebfec476e7f1a367d071f9dd36972b6b4cb0b017d06ff9dcf896279d2a92a5ba9647aba9268c480_18.jpg,97c817a348ace35738e3b0d19122a55c3420c05b2d791e0b3ebfec476e7f1a367d071f9dd36972b6b4cb0b017d06ff9dcf896279d2a92a5ba9647aba9268c480,0,1
2967,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1641_OO_D_443d36cf989e4a1c0c4b7de99a7a166470245f413158882240c9820fb307ccaf1c3e1bb8499934e893aa37cb5e92cd3d2ecb54b2aabf9a1617b49fa83dfe0be2_47.jpg,443d36cf989e4a1c0c4b7de99a7a166470245f413158882240c9820fb307ccaf1c3e1bb8499934e893aa37cb5e92cd3d2ecb54b2aabf9a1617b49fa83dfe0be2,0,1
2968,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1515_OO_D_4fec75188d84f33a2242be54b59823e041a14e69ab98a85f121175942fa97742902513decba2423d0b07dc527d6bfaf3974030880288a56f724736711106fd95_25.jpg,4fec75188d84f33a2242be54b59823e041a14e69ab98a85f121175942fa97742902513decba2423d0b07dc527d6bfaf3974030880288a56f724736711106fd95,0,1
2969,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1333_OO_D_acf703124d52246064e3ad77195eaaab2a1d38a3b530809f75b1b347edd0a121ea5e99b0bd511cacfbc94e9685f1bceea42bb180803445c8b18a11c0dfa3e499_43.jpg,acf703124d52246064e3ad77195eaaab2a1d38a3b530809f75b1b347edd0a121ea5e99b0bd511cacfbc94e9685f1bceea42bb180803445c8b18a11c0dfa3e499,0,1
2970,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1643_OO_D_443d36cf989e4a1c0c4b7de99a7a166470245f413158882240c9820fb307ccaf1c3e1bb8499934e893aa37cb5e92cd3d2ecb54b2aabf9a1617b49fa83dfe0be2_7.jpg,443d36cf989e4a1c0c4b7de99a7a166470245f413158882240c9820fb307ccaf1c3e1bb8499934e893aa37cb5e92cd3d2ecb54b2aabf9a1617b49fa83dfe0be2,0,1
2971,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1403_OO_D_b25e50782a6f871789b4589efd018697301a479a9b7a7fcd83e64ceb86a5d7d0247ed3f800c25fc47f89ec05f221a23a1cd6c9463d3f238cb005c717cacfdb26_54.jpg,b25e50782a6f871789b4589efd018697301a479a9b7a7fcd83e64ceb86a5d7d0247ed3f800c25fc47f89ec05f221a23a1cd6c9463d3f238cb005c717cacfdb26,0,1
2972,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1051_OO_D_b0d0fd1b7c942c8a53aec8406ce145234a190d9c3a54f7a0260ceb14bef931df21254a6383a587199b151e7d127a2142a6f0e3cbe525bc59845dd1b5250a3a59_43.jpg,b0d0fd1b7c942c8a53aec8406ce145234a190d9c3a54f7a0260ceb14bef931df21254a6383a587199b151e7d127a2142a6f0e3cbe525bc59845dd1b5250a3a59,0,1
2973,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1379_OO_D_b86d8ab7b2851ad023ede56328aa0b4d7ff145c5a5b3266f6c2fc5573a8de03523149a20655c5fae032b9adedd2e4b1fdef0bfb8f3e50c38969a40bc4edf214e_8.jpg,b86d8ab7b2851ad023ede56328aa0b4d7ff145c5a5b3266f6c2fc5573a8de03523149a20655c5fae032b9adedd2e4b1fdef0bfb8f3e50c38969a40bc4edf214e,0,1
2974,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1788_OO_D_5fb02705878329558403bc753ac82026c21dd04f2689b34a945468be5ee798c82099c06e528edc655df8b416210a884c0543f2f9bb9c3d38a9a2b47e195d25d9_36.jpg,5fb02705878329558403bc753ac82026c21dd04f2689b34a945468be5ee798c82099c06e528edc655df8b416210a884c0543f2f9bb9c3d38a9a2b47e195d25d9,0,1
2975,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1410_OO_D_6aed1c38a494b3bd6469fa61442f0c46ee69f66c7edf34bbbd88c087894c39a3a65077e61b600868f6d858427d6cfd496cbf4721dbdaece43e6571e94ac84471_26.jpg,6aed1c38a494b3bd6469fa61442f0c46ee69f66c7edf34bbbd88c087894c39a3a65077e61b600868f6d858427d6cfd496cbf4721dbdaece43e6571e94ac84471,0,1
2977,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1050_OO_D_24c8f9192b7bc0424c032f1903b0054bb16ac3745affcf2a9f38a0c89f1d2109c24d48d69030dc43c8bae34226e1b3525c29950bdc6c7944f7e530eb1386578d_75.jpg,24c8f9192b7bc0424c032f1903b0054bb16ac3745affcf2a9f38a0c89f1d2109c24d48d69030dc43c8bae34226e1b3525c29950bdc6c7944f7e530eb1386578d,0,1
2978,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1467_OO_D_1fdb09d7fbeb9630cac854c168748c7db33a4a21d09925bbdc5d1cf728176085d416f0609a702aa6af5e11fb561a23610eb77a414ca4456281f99a823be0cf3a_35.jpg,1fdb09d7fbeb9630cac854c168748c7db33a4a21d09925bbdc5d1cf728176085d416f0609a702aa6af5e11fb561a23610eb77a414ca4456281f99a823be0cf3a,0,1
2982,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1675_OO_D_97f0de5b2cc8b236f484d1a3c5f1d96f820ab0e7d36e45d1b6ccc7aa9fd09ed788fa0a2e946a5e6760757e848823624c6135cc4574632b70f1f649c136248394_40.jpg,97f0de5b2cc8b236f484d1a3c5f1d96f820ab0e7d36e45d1b6ccc7aa9fd09ed788fa0a2e946a5e6760757e848823624c6135cc4574632b70f1f649c136248394,0,1
2983,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1005_OO_D_9883927c2a574d2397e188b7ff85e8a28393ec8db0805735a1544cdfbf536ac82536017b426c5509513b525c9527a47f26b65be4bbec30c8d83e7d1580d471d0_39.jpg,9883927c2a574d2397e188b7ff85e8a28393ec8db0805735a1544cdfbf536ac82536017b426c5509513b525c9527a47f26b65be4bbec30c8d83e7d1580d471d0,0,1
2984,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1165_OO_D_629137246c4dd224e598606cbe691030473c4e4c4f85bb52dc5030f2470f795c1d4b0a60cd4d814c990f6f93fdd6578410b2f3a1136133b10a498d4af1e1772e_40.jpg,629137246c4dd224e598606cbe691030473c4e4c4f85bb52dc5030f2470f795c1d4b0a60cd4d814c990f6f93fdd6578410b2f3a1136133b10a498d4af1e1772e,0,1
2985,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1244_OO_D_b42de796589592af69c7a2e2ce0d8f41e05833d9fe3aa4e99736c02bb5688d41a3cbe9b29434cc695d3958c8a06dcc35d87f036f6d858e91d85636036fe619c1_74.jpg,b42de796589592af69c7a2e2ce0d8f41e05833d9fe3aa4e99736c02bb5688d41a3cbe9b29434cc695d3958c8a06dcc35d87f036f6d858e91d85636036fe619c1,0,1
2986,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1184_OO_D_d0af68a6eebe32d439f01b35dd40a0ccf8ce242a5f2f68b24f7bf4d4a1d488e30333949373602694eb003ef88fc8d6ceff3c907ceaca2c357c3aa6b8d40911bb_70.jpg,d0af68a6eebe32d439f01b35dd40a0ccf8ce242a5f2f68b24f7bf4d4a1d488e30333949373602694eb003ef88fc8d6ceff3c907ceaca2c357c3aa6b8d40911bb,0,1
2987,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1514_OO_D_7d47b82c8fd907de328d10493453e5e8a9c97f32134846036060ba635f8a23502b3fe90cef60239daf8525f7b1c6363f4c20a112a28f635a0dc026d72046d48b_63.jpg,7d47b82c8fd907de328d10493453e5e8a9c97f32134846036060ba635f8a23502b3fe90cef60239daf8525f7b1c6363f4c20a112a28f635a0dc026d72046d48b,0,1
2988,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1212_OO_D_3bed5777fa8ca5926e0ee8403a3702a48856bd905438c872160c2be6b1197c694b6503e55a11aaaa105395096c9590ccc4d0910e81056803d6bd7d6b1b1dbb9c_72.jpg,3bed5777fa8ca5926e0ee8403a3702a48856bd905438c872160c2be6b1197c694b6503e55a11aaaa105395096c9590ccc4d0910e81056803d6bd7d6b1b1dbb9c,0,1
2990,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1646_OO_D_75651873d40f678ff5776d9d0bbadfd053142c189248a754823797006c96189723078708ff748f1ea5010b9823769c976a909a9957280c6c678cfedec825b2f2_35.jpg,75651873d40f678ff5776d9d0bbadfd053142c189248a754823797006c96189723078708ff748f1ea5010b9823769c976a909a9957280c6c678cfedec825b2f2,0,1
2991,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1668_OO_D_671c1560328638589b8da0cc355f26c3f23bdd4e66ab24240dc44e0ff292f65f12bad95bf3a73dd9c0e640f51e2c32adb09635abb6e38f43245bdefcfc926b00_41.jpg,671c1560328638589b8da0cc355f26c3f23bdd4e66ab24240dc44e0ff292f65f12bad95bf3a73dd9c0e640f51e2c32adb09635abb6e38f43245bdefcfc926b00,0,1
2992,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1419_OO_D_55b71f40a0706ef78af4f91ceb65e7ab4f8b255b600279fb04259a653b4b168c0398171617813f443428a80b3ae78b8b526fa54bc5c203de874b0893a4f5ae50_0.jpg,55b71f40a0706ef78af4f91ceb65e7ab4f8b255b600279fb04259a653b4b168c0398171617813f443428a80b3ae78b8b526fa54bc5c203de874b0893a4f5ae50,0,1
2993,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1279_OO_D_89d2649da731aa938c2c3b45719a51f5d8cf00b3647579728eb6e5a7306624102ed35eb4652ad5226bbd6f9ac1c9134e10536d634a6d676caea786b2b3719844_44.jpg,89d2649da731aa938c2c3b45719a51f5d8cf00b3647579728eb6e5a7306624102ed35eb4652ad5226bbd6f9ac1c9134e10536d634a6d676caea786b2b3719844,0,1
2994,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1210_OO_D_deccf753c89346d940d55211e89a182bc986bc5f5451e264b4688d1836066b63abdc6611e7d55ec80ada681f0312527ad1427d32194b52d4967ad55c37cd26f7_40.jpg,deccf753c89346d940d55211e89a182bc986bc5f5451e264b4688d1836066b63abdc6611e7d55ec80ada681f0312527ad1427d32194b52d4967ad55c37cd26f7,0,1
2995,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1320_OO_D_a78441e0d60584c7f8299641f8b559830c0d1da02f9db9c8be9ebd6df2bf0169c69f35f8c5ae30432768d08b9de7cf0bb36fe7b59516b19ad4a1d4de26cc364b_42.jpg,a78441e0d60584c7f8299641f8b559830c0d1da02f9db9c8be9ebd6df2bf0169c69f35f8c5ae30432768d08b9de7cf0bb36fe7b59516b19ad4a1d4de26cc364b,0,1
2996,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1520_OO_D_5b8128de3f21c707241d720b04aaee4636a245873ef26f8da7e09fdc480ec94a26749c15696839f4d7be304f1c030e8e6b80776dc08a16cdadd84c61fdb4560b_15.jpg,5b8128de3f21c707241d720b04aaee4636a245873ef26f8da7e09fdc480ec94a26749c15696839f4d7be304f1c030e8e6b80776dc08a16cdadd84c61fdb4560b,0,1
2997,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1228_OO_D_8efe34fdb322862483efa1b294650d13422083f08c37b15503fd66f818084931ad7455e355d4a2a89751fbdc8a6ffd172f163557d63f0dde4dcd6e0c15ab7e9f_30.jpg,8efe34fdb322862483efa1b294650d13422083f08c37b15503fd66f818084931ad7455e355d4a2a89751fbdc8a6ffd172f163557d63f0dde4dcd6e0c15ab7e9f,0,1
2998,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1754_OO_D_dd920a7ca956b7105b31e25f554a9b6045ca29335bf402c55c5b5f2f0c428cf49285736e226ab9027a2d7a9d614763bdccfc2062d26ad162149e132dee96c00b_54.jpg,dd920a7ca956b7105b31e25f554a9b6045ca29335bf402c55c5b5f2f0c428cf49285736e226ab9027a2d7a9d614763bdccfc2062d26ad162149e132dee96c00b,0,1
3001,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1111_OO_D_ae4840296e7e320c58d59d9dd2c536fa857247d3f6910752135fa17615e3f1425168b8b1489d49c6313c97d59dd59509ccad1bccc8f3d1f4e8856a3de58e7e4c_58.jpg,ae4840296e7e320c58d59d9dd2c536fa857247d3f6910752135fa17615e3f1425168b8b1489d49c6313c97d59dd59509ccad1bccc8f3d1f4e8856a3de58e7e4c,0,1
3002,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1524_OO_D_69e70247781d14e1b7f9d5b3bb93d9e0e8bc50e2d7270b50851745069d45bab55e700323d3ba6a3703037a153a7c808f24bf861b2c3a5c1b04f4e6957b975b9d_60.jpg,69e70247781d14e1b7f9d5b3bb93d9e0e8bc50e2d7270b50851745069d45bab55e700323d3ba6a3703037a153a7c808f24bf861b2c3a5c1b04f4e6957b975b9d,0,1
3003,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1329_OO_D_2df82acd2b470a237a6a5b7f41a49d27e877209535021800bc340adcf125330f9cadb912c63217957a0e7ef9f3b3aac981fd9a1c76d6bce3416970c347f6ffa1_26.jpg,2df82acd2b470a237a6a5b7f41a49d27e877209535021800bc340adcf125330f9cadb912c63217957a0e7ef9f3b3aac981fd9a1c76d6bce3416970c347f6ffa1,0,1
3004,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1023_OO_D_7ab6ba0408e63121dccb3fb04cbf0786f00a8f94355cef5f7770da48cafd0688fafd8ef3b60f00e4186dc8347dd5d9b8b50d3d382a269f08c6d27914699cdbd8_30.jpg,7ab6ba0408e63121dccb3fb04cbf0786f00a8f94355cef5f7770da48cafd0688fafd8ef3b60f00e4186dc8347dd5d9b8b50d3d382a269f08c6d27914699cdbd8,0,1
3005,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1127_OO_D_20cd92b00a0fe0fb2f8d44c28e3a047614b49bbfb7d592ddf35b4c6f15ab07f37b16b00a63b95676cd65ae167113d18373b4c232b5d8113a35415b002620c0c5_51.jpg,20cd92b00a0fe0fb2f8d44c28e3a047614b49bbfb7d592ddf35b4c6f15ab07f37b16b00a63b95676cd65ae167113d18373b4c232b5d8113a35415b002620c0c5,0,1
3006,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1195_OO_D_e9a803a43d8e45d92fd41e6fb173e260db5a3f7e04c11311127c8c9d0960f1c6c59903ffcb481448950606d94a3ae6875c84388853a1c6703f1aaeb75b9e27ce_5.jpg,e9a803a43d8e45d92fd41e6fb173e260db5a3f7e04c11311127c8c9d0960f1c6c59903ffcb481448950606d94a3ae6875c84388853a1c6703f1aaeb75b9e27ce,0,1
3007,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1386_OO_D_d7d49a732eb59f77842aeb3ca6a80e214a6242a992ce91758ea899090aba4f535e152de52b8fd294a5f0c5fd5ae178806b2f51636693450e7c543b30626683a3_14.jpg,d7d49a732eb59f77842aeb3ca6a80e214a6242a992ce91758ea899090aba4f535e152de52b8fd294a5f0c5fd5ae178806b2f51636693450e7c543b30626683a3,0,1
3008,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1738_OO_D_8af451cf6f850e8eb4eee4e62d1c5ea4e353c53a967276bbe22c5ce0b90e6c7983fffd244918e8e1e8a291bb520247dc2faecba37ec921e7a9274b78e231c242_64.jpg,8af451cf6f850e8eb4eee4e62d1c5ea4e353c53a967276bbe22c5ce0b90e6c7983fffd244918e8e1e8a291bb520247dc2faecba37ec921e7a9274b78e231c242,0,1
3009,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1487_OO_D_efaf56b626194cebe511f7656b94053e91202bf2bcc904ae202ead4dfa251ba11122328f15386744d11406f6f2f05ada2e5c3a65f0d067ac61ae88fb59f0d564_64.jpg,efaf56b626194cebe511f7656b94053e91202bf2bcc904ae202ead4dfa251ba11122328f15386744d11406f6f2f05ada2e5c3a65f0d067ac61ae88fb59f0d564,0,1
3010,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1097_OO_D_22fc9a6d8c49fa907db783a2cdcae91accab7f220a48a18b84f3af669c3a32df827983187c6fac041371911cfe832e07d1d0c5bb331d73af2ce04fc2a57e3e5e_48.jpg,22fc9a6d8c49fa907db783a2cdcae91accab7f220a48a18b84f3af669c3a32df827983187c6fac041371911cfe832e07d1d0c5bb331d73af2ce04fc2a57e3e5e,0,1
3012,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1408_OO_D_1ebf4beb7168003877dd67bee20c5f4fcde22a2085ad36ad78e6246c1893a4be268b2360ae2820e504d6660592709208baa21ab8dbd902cc8b23621e2c254a22_64.jpg,1ebf4beb7168003877dd67bee20c5f4fcde22a2085ad36ad78e6246c1893a4be268b2360ae2820e504d6660592709208baa21ab8dbd902cc8b23621e2c254a22,0,1
3015,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1710_OO_D_df0f71782d26351794b72ac952c252f7c62438bdf3e63d2c5dbaad3ce0423a52e02530a4ea2d064c79b0715604442bb3912202fb54092f4794c503f1bab1bba7_37.jpg,df0f71782d26351794b72ac952c252f7c62438bdf3e63d2c5dbaad3ce0423a52e02530a4ea2d064c79b0715604442bb3912202fb54092f4794c503f1bab1bba7,0,1
3017,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1092_OO_D_1b38a5a87ec99b5c1780c27c189df58a0eebe4f57d7627fe651cf7c2d6ab273ffd09443ab21af6eccecb1d173ca368974fbeb98cae65fe3abf5f3b4e609773f6_57.jpg,1b38a5a87ec99b5c1780c27c189df58a0eebe4f57d7627fe651cf7c2d6ab273ffd09443ab21af6eccecb1d173ca368974fbeb98cae65fe3abf5f3b4e609773f6,0,1
3019,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1142_OO_D_89930873068ba3266b41d465d8cfa9d601b6faab655bff98f8a9f945e3e4b12703b8f0cc394385fc33bfdc8c91b0934ed97168880d394251c9010d2ad1c5e72a_41.jpg,89930873068ba3266b41d465d8cfa9d601b6faab655bff98f8a9f945e3e4b12703b8f0cc394385fc33bfdc8c91b0934ed97168880d394251c9010d2ad1c5e72a,0,1
3020,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1718_OO_D_0567655fc391aa05e76721af8691e20ee55bb6441c16408f5ea3af681bcba696503ae1d28bf26bd9ab93ca8edf8c1e23ff29d75a92ab8148f0bbef01b056c34c_0.jpg,0567655fc391aa05e76721af8691e20ee55bb6441c16408f5ea3af681bcba696503ae1d28bf26bd9ab93ca8edf8c1e23ff29d75a92ab8148f0bbef01b056c34c,0,1
3021,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1282_OO_D_2e25122830d534e22cfa289353246cf0c6e6489ecbae88decb222e63f27e4da19c6515e28ab7a8382056292eeaede52a64ee931cb33e28664cc0609078e2110e_3.jpg,2e25122830d534e22cfa289353246cf0c6e6489ecbae88decb222e63f27e4da19c6515e28ab7a8382056292eeaede52a64ee931cb33e28664cc0609078e2110e,0,1
3022,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1421_OO_D_55b71f40a0706ef78af4f91ceb65e7ab4f8b255b600279fb04259a653b4b168c0398171617813f443428a80b3ae78b8b526fa54bc5c203de874b0893a4f5ae50_29.jpg,55b71f40a0706ef78af4f91ceb65e7ab4f8b255b600279fb04259a653b4b168c0398171617813f443428a80b3ae78b8b526fa54bc5c203de874b0893a4f5ae50,0,1
3023,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1602_OO_D_4197ba21c7a4b836ec31232283727456a34f85b8bc3035a7f459ae7fd4460f6572df95207253daf965141179c41780a33e5af4393d19521c43b7337b20b10fce_4.jpg,4197ba21c7a4b836ec31232283727456a34f85b8bc3035a7f459ae7fd4460f6572df95207253daf965141179c41780a33e5af4393d19521c43b7337b20b10fce,0,1
3025,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1383_OO_D_aa3354256950b4599b217ec3cc10da558dd9ce8b029b007e4ecb2dea926c7da45b91195e1322b8f99279c5cd14734aa4a121e4aeeec4ff1c89787e72dd12b7ba_62.jpg,aa3354256950b4599b217ec3cc10da558dd9ce8b029b007e4ecb2dea926c7da45b91195e1322b8f99279c5cd14734aa4a121e4aeeec4ff1c89787e72dd12b7ba,0,1
3026,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1296_OO_D_8f2585f871690376ef77bbdc76fd834ea53418ce6975d36d987fbc6cb7f5f1685df9262ee0f522994c7d985e1c6879564a136c018fc08c4c24b20c52ef71bf4a_48.jpg,8f2585f871690376ef77bbdc76fd834ea53418ce6975d36d987fbc6cb7f5f1685df9262ee0f522994c7d985e1c6879564a136c018fc08c4c24b20c52ef71bf4a,0,1
3027,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1085_OO_D_d47dae7b925af8b199777b2875625af06c4bee7ef2f8c0202f74b3c5b1c7dafb471837be1b80ea03d7f764727273fe6ce3bbdf81fb554eb45eb22c68d01c73a2_69.jpg,d47dae7b925af8b199777b2875625af06c4bee7ef2f8c0202f74b3c5b1c7dafb471837be1b80ea03d7f764727273fe6ce3bbdf81fb554eb45eb22c68d01c73a2,0,1
3028,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1002_OO_D_329183bccfdcaef3c06c26438a7f7f13cf5e9c5b91d294c0b442eb57c0d9c38fec71a9f46bebdcbc61cca4e7a12439b9a7d9368dd0bce4fd5cf781557d0ade93_20.jpg,329183bccfdcaef3c06c26438a7f7f13cf5e9c5b91d294c0b442eb57c0d9c38fec71a9f46bebdcbc61cca4e7a12439b9a7d9368dd0bce4fd5cf781557d0ade93,0,1
3029,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1587_OO_D_059e868dde474cc0be453c883f5ba46c5dbdbdd783112151eb6d5bd3098cf3fb520e387a568c84aff9e1845a65e87ceb45bc7d7209cd435e10fd920fcfd74c75_58.jpg,059e868dde474cc0be453c883f5ba46c5dbdbdd783112151eb6d5bd3098cf3fb520e387a568c84aff9e1845a65e87ceb45bc7d7209cd435e10fd920fcfd74c75,0,1
3030,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1155_OO_D_87dd48903b9eb87df4ccd8d60c51084c04dda21be0f5fc2ff6a6ff89fe0346a107373df5d30ff7370e0873b819091217161158f6471dd708eaa18d9d48cc0dae_52.jpg,87dd48903b9eb87df4ccd8d60c51084c04dda21be0f5fc2ff6a6ff89fe0346a107373df5d30ff7370e0873b819091217161158f6471dd708eaa18d9d48cc0dae,0,1
3031,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1773_OO_D_97e329d1f7b0c13e36cee9651b793b2be332cfc063e855616fb2f8ed627fc2044514587bceda91845a759f857b94e0ff4220ad132b6eeff72dfa29fce8360578_43.jpg,97e329d1f7b0c13e36cee9651b793b2be332cfc063e855616fb2f8ed627fc2044514587bceda91845a759f857b94e0ff4220ad132b6eeff72dfa29fce8360578,0,1
3032,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1390_OO_D_b83f68ab9bfd9c6d7bac846ffaa455bd6d83029fc5cf9fa30cc8439dec49c3896a4b8e6142f4503f5f8b8ede0256950e2c21c416659275241b359e00d1019ea5_77.jpg,b83f68ab9bfd9c6d7bac846ffaa455bd6d83029fc5cf9fa30cc8439dec49c3896a4b8e6142f4503f5f8b8ede0256950e2c21c416659275241b359e00d1019ea5,0,1
3033,data/Delivery_2_new/Outside Objects/Day/Batch 1/Images/1588_OO_D_2a4a8606cc26b97cbbff373121941866b947a523249ab2ba5711bdf9d8f23df053914a16105fcf97b74ff026e060ec3cc4af36248b2e3719802cb11235223ad1_21.jpg,2a4a8606cc26b97cbbff373121941866b947a523249ab2ba5711bdf9d8f23df053914a16105fcf97b74ff026e060ec3cc4af36248b2e3719802cb11235223ad1,0,1
