,name,path,barricade
1217,1928_9772c3ff2f24c4edd6656b53150ab9c223ffc3cf12e97b259f5a0ba5c087b9b94efef0a8bd247d16c5226d25b23c78c23c053c47561a722cec5ce7f018b6a0e6_70.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1928_9772c3ff2f24c4edd6656b53150ab9c223ffc3cf12e97b259f5a0ba5c087b9b94efef0a8bd247d16c5226d25b23c78c23c053c47561a722cec5ce7f018b6a0e6_70.jpg,"[[(382.85, 282.68), (380.43, 232.01), (398.29, 230.57), (402.0, 281.0)], [(355.62, 213.58), (350.93, 214.07), (351.58, 203.08), (356.43, 202.92)]]"
1238,1949_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_35.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1949_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_35.jpg,"[[(130.91, 246.31), (151.82, 239.08), (158.25, 237.47), (158.25, 237.47), (161.07, 245.91), (159.46, 247.12), (160.67, 254.35), (163.88, 254.35), (164.69, 261.19), (162.68, 262.8), (165.49, 271.64), (168.31, 271.64), (169.11, 278.48), (140.97, 294.56), (138.15, 285.72), (143.38, 284.11), (139.76, 274.06), (135.74, 274.86), (134.93, 268.03), (138.15, 265.61), (137.35, 255.56), (131.72, 255.96), (128.1, 247.52)]]"
1243,1954_35c15137fa35120f83460282db3471329ab13f9da750e2f6debcddc9b07de9a305b12fec5069f193d1147624c900cf7eebcd200f0f35b5d73d62aee26af6b480_51.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1954_35c15137fa35120f83460282db3471329ab13f9da750e2f6debcddc9b07de9a305b12fec5069f193d1147624c900cf7eebcd200f0f35b5d73d62aee26af6b480_51.jpg,"[[(130.51, 247.12), (145.39, 243.1), (157.85, 238.67), (161.87, 245.11), (158.66, 246.71), (159.46, 254.35), (165.49, 254.35), (166.3, 260.79), (161.87, 261.99), (164.29, 272.85), (166.7, 272.85), (168.31, 277.68), (141.37, 293.76), (139.36, 285.32), (143.38, 283.31), (140.56, 272.85), (135.74, 274.06), (134.93, 268.03), (140.16, 265.61), (136.54, 256.37), (132.52, 256.77), (128.9, 247.92)]]"
1251,1962_10a8000f4f0b726627aff8e5fb0bb177049f1ec167690306796f7e5b51e7032c02716d74cbf437beef971063b8a2aa7577b262de4bd988588d0ea0c8e5c974c2_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1962_10a8000f4f0b726627aff8e5fb0bb177049f1ec167690306796f7e5b51e7032c02716d74cbf437beef971063b8a2aa7577b262de4bd988588d0ea0c8e5c974c2_0.jpg,"[[(548.69, 247.04), (604.58, 250.66), (605.38, 259.5), (596.53, 258.7), (596.53, 263.52), (603.77, 264.73), (603.37, 272.77), (596.13, 271.97), (595.73, 278.8), (600.96, 279.2), (600.96, 285.24), (551.1, 282.82), (551.1, 277.6), (561.55, 278.0), (561.15, 269.55), (547.08, 269.55), (546.27, 261.91), (558.34, 261.51), (557.93, 259.1), (546.67, 258.7), (546.67, 247.04)], [(508.07, 256.29), (496.01, 255.08), (495.61, 244.22), (559.94, 251.86), (559.94, 259.9), (554.72, 259.9), (555.12, 268.75), (565.98, 269.96), (565.98, 275.99), (553.51, 276.79), (553.51, 286.04), (564.37, 287.25), (564.37, 294.48), (490.38, 289.66), (491.19, 282.42), (504.46, 282.02), (504.86, 271.56), (491.59, 271.16), (492.79, 264.33), (507.67, 265.13)]]"
1258,1969_b8730f3e6c127a994dc175d4032ef39d4ea54e749482aab800f1578e240d09e08bf190a7a9ec512d237595176f3b18b7e88af07bf40edb7877b0e6cdf3571132_52.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1969_b8730f3e6c127a994dc175d4032ef39d4ea54e749482aab800f1578e240d09e08bf190a7a9ec512d237595176f3b18b7e88af07bf40edb7877b0e6cdf3571132_52.jpg,"[[(259.68, 292.49), (259.01, 245.58), (252.31, 243.23), (247.28, 243.23), (242.93, 275.4), (253.32, 292.82)]]"
1271,1982_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_2.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1982_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_2.jpg,"[[(495.02, 266.8), (491.59, 266.35), (492.5, 263.83), (493.0, 239.0), (503.25, 240.96), (502.0, 264.0), (500.96, 266.57), (498.45, 266.8)], [(312.94, 407.39), (311.24, 402.84), (318.06, 394.87), (312.0, 393.0), (315.0, 314.0), (342.53, 314.65), (345.0, 325.0), (347.0, 390.0), (356.75, 394.3), (348.22, 409.67), (340.25, 410.8), (321.48, 410.8)]]"
1272,1983_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_36.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1983_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_36.jpg,"[[(410.03, 416.45), (412.76, 398.7), (412.08, 315.4), (451.0, 314.72), (453.73, 398.01), (463.97, 406.89), (457.14, 421.91), (436.66, 421.91), (419.59, 421.91)], [(541.24, 266.97), (537.0, 265.0), (538.0, 237.0), (551.0, 237.0), (550.57, 268.34), (544.26, 268.89)]]"
1273,1984_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_56.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1984_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_56.jpg,"[[(281.67, 429.42), (276.21, 422.59), (280.31, 415.08), (283.04, 408.26), (278.0, 325.0), (306.0, 325.0), (312.0, 406.0), (320.59, 406.21), (323.32, 415.77), (319.91, 425.32), (313.08, 429.42), (298.06, 430.1)], [(466.0, 270.0), (467.13, 246.75), (478.98, 249.13), (478.0, 271.0)]]"
1274,1985_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1985_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_77.jpg,"[[(441.05, 302.61), (443.9, 298.81), (446.27, 261.83), (461.92, 262.78), (460.97, 294.55), (465.23, 297.87), (464.29, 301.18), (453.38, 302.61)], [(482.0, 261.0), (480.0, 237.0), (489.79, 236.94), (491.0, 261.0)], [(216.22, 282.93), (207.21, 282.46), (207.21, 278.19), (210.53, 276.29), (210.53, 253.53), (219.54, 253.06), (221.44, 278.19), (221.44, 282.93)]]"
1275,1986_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_8.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1986_2c4f27aa3c3d5f61c871cd8a06fb403ff0109dc8d5432112f9167cb82a746d94223d7e59ab6404293a7ab4794f9c38ea5737e89338a6a75799556a7842ba35d7_8.jpg,"[[(546.24, 236.4), (551.92, 236.21), (551.73, 224.47), (545.67, 224.66)], [(518.27, 246.67), (523.57, 247.24), (527.92, 245.54), (524.14, 243.65), (524.33, 230.96), (519.03, 230.59)], [(487.76, 265.27), (495.25, 266.64), (499.12, 262.55), (498.89, 244.15), (495.94, 241.43), (489.58, 241.65)], [(422.0, 312.0), (421.7, 319.66), (442.5, 320.84), (446.82, 314.95), (442.5, 311.03), (444.07, 267.46), (425.63, 265.89)]]"
1291,102_44ae0a9d94327387a171823adb39700c121904719bd0361a0656a973fd4dfccc8c78f83fa86c12af1df5c505656063fc64e1c0bf275b759c26d5a9821125f04d_76.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/102_44ae0a9d94327387a171823adb39700c121904719bd0361a0656a973fd4dfccc8c78f83fa86c12af1df5c505656063fc64e1c0bf275b759c26d5a9821125f04d_76.jpg,"[[(317.25, 170.42), (335.53, 170.59), (337.12, 184.13), (329.03, 185.0), (327.1, 181.66), (320.42, 181.84), (316.0, 185.0), (316.02, 178.68)]]"
1331,155_947f62105be717173f1a9c5d3019f5ff4cf7cf4973510e7e9b59c39f9a390775ba4797fd981967f2d6b04aceecf519e77b851f0bce2d010a33d5da6d8b5aa225_41.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/155_947f62105be717173f1a9c5d3019f5ff4cf7cf4973510e7e9b59c39f9a390775ba4797fd981967f2d6b04aceecf519e77b851f0bce2d010a33d5da6d8b5aa225_41.jpg,"[[(265.3, 309.28), (276.0, 310.0), (275.79, 344.97), (272.12, 346.54), (273.17, 352.32), (282.62, 352.84), (279.47, 365.96), (260.05, 366.49), (261.1, 353.37), (266.87, 352.32), (266.0, 345.0), (262.0, 345.0), (263.0, 311.0)]]"
1332,156_947f62105be717173f1a9c5d3019f5ff4cf7cf4973510e7e9b59c39f9a390775ba4797fd981967f2d6b04aceecf519e77b851f0bce2d010a33d5da6d8b5aa225_72.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/156_947f62105be717173f1a9c5d3019f5ff4cf7cf4973510e7e9b59c39f9a390775ba4797fd981967f2d6b04aceecf519e77b851f0bce2d010a33d5da6d8b5aa225_72.jpg,"[[(419.0, 337.0), (437.93, 336.15), (441.08, 388.43), (434.15, 390.31), (436.04, 406.69), (445.0, 405.0), (451.16, 431.88), (415.26, 434.4), (412.74, 406.06), (425.0, 404.0), (427.85, 392.2), (420.29, 389.69)]]"
1337,161_21b3c17d4b76c669fa44e2cfb73632edd915d5fb52b3452273b812f0c3582660a86cf2fe6febd1cc036325751d9ec1dfb2bb153b9611fc40df71830229dca330_43.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/161_21b3c17d4b76c669fa44e2cfb73632edd915d5fb52b3452273b812f0c3582660a86cf2fe6febd1cc036325751d9ec1dfb2bb153b9611fc40df71830229dca330_43.jpg,"[[(83.0, 249.0), (86.2, 278.7), (90.15, 304.52), (100.48, 305.43), (93.19, 311.2), (85.59, 315.76), (64.33, 313.94), (74.96, 307.86), (71.92, 250.15)]]"
1343,167_df6e81b4c9c669209e517b72972297361c1045767031e076c92943ed407401acfdaf7f94e0b7920f871327e741f42aa5c50e508e5e58efaa0ded0ff02cad308b_27.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/167_df6e81b4c9c669209e517b72972297361c1045767031e076c92943ed407401acfdaf7f94e0b7920f871327e741f42aa5c50e508e5e58efaa0ded0ff02cad308b_27.jpg,"[[(575.27, 259.05), (615.66, 265.16), (624.17, 266.07), (636.32, 297.35), (608.68, 306.44), (566.76, 290.94), (571.62, 260.27)], [(513.0, 249.36), (563.73, 255.44), (570.1, 256.35), (568.28, 284.29), (559.0, 287.0), (507.54, 274.54)]]"
1345,169_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_20.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/169_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_20.jpg,"[[(103.91, 351.64), (110.83, 401.21), (121.77, 402.3), (108.28, 411.05), (85.68, 406.31), (94.07, 400.85), (92.61, 351.64)], [(239.0, 320.0), (242.0, 342.0), (243.0, 347.0), (228.31, 347.46), (229.57, 343.87), (232.1, 343.24), (233.0, 320.0)]]"
1347,170_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/170_2f2c822ce4eda545ab1549c607c8327e69ca68143af8f239767c3c5702f6ed7265e050222be674be80e4203583747a5a583b3be9f664d18f72d066a3a1113fa3_38.jpg,"[[(274.06, 310.31), (274.0, 327.0), (266.0, 327.0), (268.0, 310.0)], [(206.0, 329.0), (206.27, 355.96), (211.84, 357.22), (211.84, 358.74), (206.27, 360.77), (190.83, 360.01), (190.83, 357.48), (195.39, 356.97), (196.9, 328.62)]]"
1356,179_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_58.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/179_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_58.jpg,"[[(523.41, 267.98), (524.89, 271.99), (539.65, 281.48), (541.55, 278.95), (545.35, 280.43), (548.51, 289.29), (553.36, 308.9), (558.42, 328.94), (522.99, 331.05), (508.44, 309.53), (516.24, 283.38), (521.09, 268.83)], [(175.0, 261.0), (176.0, 268.0), (177.0, 279.0), (177.0, 283.0), (170.0, 283.0), (170.0, 275.0), (169.96, 261.22)], [(433.61, 231.5), (392.0, 234.0), (392.36, 249.48), (393.0, 269.0), (484.0, 263.0), (483.0, 244.0), (482.46, 228.72)], [(357.0, 230.0), (371.0, 229.0), (383.0, 228.0), (384.0, 245.0), (357.1, 247.45)]]"
1358,180_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/180_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_62.jpg,"[[(486.09, 245.14), (574.0, 242.52), (657.54, 240.77), (660.0, 300.0), (593.25, 301.56), (487.84, 307.25)], [(444.67, 228.19), (475.0, 228.0), (476.0, 246.0), (445.0, 246.0)], [(481.63, 227.94), (508.96, 227.68), (509.22, 244.14), (481.63, 244.39)], [(413.0, 229.0), (439.86, 228.44), (440.62, 247.68), (412.78, 248.44)], [(108.74, 276.43), (113.0, 312.0), (97.8, 313.48), (102.66, 310.44), (102.0, 276.0)], [(258.08, 249.93), (259.6, 267.4), (255.8, 268.91), (251.5, 267.65), (251.75, 249.68)]]"
1359,181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,"[[(567.71, 238.31), (606.18, 238.57), (606.18, 263.62), (593.0, 263.0), (566.19, 262.11)], [(514.0, 237.0), (540.0, 238.0), (560.12, 238.39), (561.0, 263.0), (513.8, 262.18)], [(308.0, 244.0), (309.05, 264.4), (312.74, 264.93), (312.56, 267.04), (307.64, 268.09), (299.73, 267.92), (299.73, 265.81), (303.07, 265.28), (304.0, 244.0)], [(174.0, 270.0), (178.35, 306.59), (186.86, 306.59), (174.4, 312.05), (161.04, 310.84), (167.11, 306.89), (166.51, 270.14)], [(462.92, 235.35), (486.71, 235.86), (508.0, 236.0), (509.0, 262.0), (462.0, 261.0)]]"
1362,184_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_44.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/184_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_44.jpg,"[[(313.0, 176.0), (334.0, 175.0), (334.0, 189.0), (312.53, 188.91)]]"
1363,185_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_64.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/185_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_64.jpg,"[[(116.99, 196.19), (215.0, 198.0), (212.0, 270.0), (117.0, 268.0)]]"
1364,186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,"[[(610.84, 266.76), (652.18, 265.49), (650.0, 308.0), (610.0, 311.0)], [(668.8, 265.4), (720.0, 267.0), (718.41, 310.7), (667.0, 311.0)], [(313.0, 259.0), (317.83, 258.92), (317.34, 275.4), (312.21, 275.03)], [(216.0, 283.0), (218.14, 316.98), (210.8, 316.47), (209.79, 284.08)], [(512.76, 263.81), (561.0, 264.0), (585.11, 264.86), (584.0, 315.0), (511.0, 315.0)]]"
1365,187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,"[[(231.0, 269.0), (230.85, 300.19), (234.51, 300.19), (233.19, 303.85), (218.25, 303.12), (218.69, 300.34), (221.0, 299.0), (223.0, 268.0)], [(488.0, 250.0), (512.18, 251.67), (511.66, 268.02), (487.0, 267.0)]]"
1366,188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,"[[(304.0, 259.0), (308.0, 259.0), (308.6, 276.13), (303.52, 276.23)], [(450.0, 256.0), (481.77, 256.88), (482.21, 278.7), (450.28, 278.85)], [(543.0, 260.0), (575.0, 262.0), (575.19, 283.72), (542.0, 284.0)], [(286.53, 248.49), (286.41, 256.06), (283.0, 256.0), (282.98, 248.49)], [(278.0, 249.0), (278.07, 256.24), (275.12, 256.34), (275.0, 249.0)], [(269.88, 249.12), (270.41, 255.63), (267.77, 256.33), (267.95, 248.6)]]"
1367,189_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_81.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/189_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_81.jpg,"[[(337.0, 248.0), (357.0, 248.0), (357.0, 263.0), (336.25, 262.59)], [(466.01, 281.11), (478.16, 289.47), (488.28, 329.2), (459.18, 327.94), (454.11, 303.64)], [(239.0, 261.0), (239.0, 273.72), (234.15, 273.93), (234.78, 260.85)], [(359.06, 253.11), (398.71, 251.0), (385.42, 264.5), (401.24, 279.69), (358.0, 279.0)], [(418.0, 252.0), (451.02, 251.0), (451.02, 276.31), (418.0, 277.0), (429.93, 263.03)]]"
1369,190_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_88.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/190_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_88.jpg,"[[(627.0, 266.0), (652.0, 267.0), (668.0, 266.0), (710.03, 266.7), (705.65, 327.94), (626.0, 328.0)], [(137.0, 289.0), (140.58, 323.88), (144.59, 323.46), (145.44, 324.72), (140.79, 328.73), (123.92, 328.73), (128.35, 325.35), (128.77, 288.65)], [(447.0, 245.0), (477.0, 245.0), (476.0, 266.0), (446.0, 266.0)], [(485.93, 246.3), (501.07, 245.93), (507.9, 245.69), (508.0, 264.0), (484.71, 264.0)], [(516.45, 244.71), (545.5, 244.83), (545.86, 261.92), (515.71, 261.31)], [(360.0, 251.0), (363.57, 250.42), (364.01, 259.79), (359.61, 260.08)], [(529.0, 264.0), (626.0, 266.0), (624.23, 327.64), (526.02, 320.8)]]"
1370,191_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/191_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_16.jpg,"[[(508.18, 214.39), (527.87, 216.13), (550.45, 216.71), (551.03, 235.82), (548.71, 251.45), (537.71, 252.03), (535.0, 241.0), (522.66, 234.08), (514.0, 229.0), (504.0, 218.0)]]"
1371,192_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_44.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/192_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_44.jpg,"[[(632.0, 249.0), (676.5, 248.96), (694.45, 251.28), (697.93, 280.23), (694.45, 309.18), (694.0, 316.0), (653.0, 320.0), (642.0, 317.0), (625.0, 311.0), (629.0, 289.0), (631.0, 262.0)]]"
1372,193_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_52.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/193_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_52.jpg,"[[(536.96, 259.96), (583.28, 257.07), (629.6, 254.17), (630.18, 284.86), (627.0, 321.0), (613.97, 326.55), (611.65, 341.02), (640.0, 352.0), (583.0, 372.0), (531.0, 356.0), (524.0, 350.0), (527.7, 339.29), (531.75, 298.76), (539.0, 263.0)]]"
1373,194_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_8.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/194_565775bc6c1ecb647668bb8b48296fedcb590b07b72e8e4ed8b1562c277a475a9c012f27a134240ba0c30ce20c30cbd047bd7ec2a5cc11de6fbdb3487b7bcd65_8.jpg,"[[(490.65, 212.95), (512.84, 213.57), (524.03, 212.95), (523.83, 225.19), (523.62, 240.74), (509.0, 242.0), (487.33, 241.57), (487.33, 223.73), (489.0, 213.0)]]"
1374,195_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_11.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/195_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_11.jpg,"[[(731.08, 243.73), (752.0, 242.66), (752.0, 260.22), (752.0, 274.55), (732.51, 272.76), (731.0, 252.0)], [(484.29, 231.38), (507.58, 232.27), (517.14, 232.27), (518.33, 242.72), (519.82, 255.86), (520.0, 259.0), (492.0, 259.0), (484.0, 259.0), (483.39, 242.43)]]"
1375,196_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_18.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/196_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_18.jpg,"[[(536.0, 239.0), (580.0, 239.0), (578.0, 274.0), (533.0, 269.0), (533.0, 239.0)]]"
1376,197_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_3.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/197_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_3.jpg,"[[(459.68, 225.57), (478.06, 226.03), (484.34, 226.03), (484.58, 241.62), (474.57, 242.09), (458.98, 241.86), (458.75, 229.76), (458.98, 226.03)], [(621.0, 232.0), (647.0, 230.0), (647.74, 246.4), (648.0, 251.0), (621.0, 252.0), (621.0, 233.0)]]"
1377,198_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/198_df84e4cc3052e324a602912109290bef0f5d0b5f582867ec3ae57fcf80abd4af400f5a94cc0f6f32715754e3b8417399d6ee0f8f97242b18bce4d059ca8ea57b_46.jpg,"[[(625.02, 286.06), (695.0, 280.0), (696.43, 313.56), (694.0, 349.0), (702.0, 366.0), (653.97, 380.63), (609.58, 364.22), (617.3, 352.16), (619.71, 317.42), (621.64, 286.54)]]"
